,Dates,Country,Confirmed Cases,Deaths,Confirmed Cases (Scaled for purpose of graph)
3197,2020-02-12,Equatorial Guinea,0,0,0.0
3198,2020-02-15,Equatorial Guinea,0,0,0.0
3199,2020-02-18,Equatorial Guinea,0,0,0.0
3200,2020-02-21,Equatorial Guinea,0,0,0.0
3201,2020-02-24,Equatorial Guinea,0,0,0.0
3202,2020-02-27,Equatorial Guinea,0,0,0.0
3203,2020-03-01,Equatorial Guinea,0,0,0.0
3204,2020-03-04,Equatorial Guinea,0,0,0.0
3205,2020-03-07,Equatorial Guinea,0,0,0.0
3206,2020-03-10,Equatorial Guinea,0,0,0.0
3207,2020-03-13,Equatorial Guinea,0,0,0.0
3208,2020-03-16,Equatorial Guinea,1,0,0.881373587019543
3209,2020-03-19,Equatorial Guinea,6,0,2.491779852644912
3210,2020-03-22,Equatorial Guinea,6,0,2.491779852644912
3211,2020-03-25,Equatorial Guinea,9,0,2.8934439858858716
3212,2020-03-28,Equatorial Guinea,12,0,3.179785437699879
3213,2020-03-31,Equatorial Guinea,12,0,3.179785437699879
3214,2020-04-03,Equatorial Guinea,16,0,3.466711037884725
3215,2020-04-06,Equatorial Guinea,16,0,3.466711037884725
3216,2020-04-09,Equatorial Guinea,18,0,3.584289651861328
3217,2020-04-12,Equatorial Guinea,21,0,3.7382360302615427
3218,2020-04-15,Equatorial Guinea,51,0,4.625068916307673
3219,2020-04-18,Equatorial Guinea,79,0,5.062635088303318
3220,2020-04-21,Equatorial Guinea,83,0,5.112024076118547
3221,2020-04-24,Equatorial Guinea,214,1,6.0591286545291485
3222,2020-04-27,Equatorial Guinea,258,1,6.2461105212443115
3223,2020-04-30,Equatorial Guinea,315,1,6.445722338902385
3224,2020-05-03,Equatorial Guinea,315,1,6.445722338902385
3225,2020-05-06,Equatorial Guinea,439,4,6.777647890844625
3226,2020-05-09,Equatorial Guinea,439,4,6.777647890844625
3227,2020-05-12,Equatorial Guinea,439,4,6.777647890844625
3228,2020-05-15,Equatorial Guinea,594,7,7.0800272084663165
3229,2020-05-18,Equatorial Guinea,719,7,7.271009021876115
3230,2020-05-21,Equatorial Guinea,903,10,7.498870040571394
3231,2020-05-24,Equatorial Guinea,960,11,7.560080736289078
3232,2020-05-27,Equatorial Guinea,1043,12,7.643003865371945
3233,2020-05-30,Equatorial Guinea,1306,12,7.867871636969181
3234,2020-06-02,Equatorial Guinea,1306,12,7.867871636969181
3235,2020-06-05,Equatorial Guinea,1306,12,7.867871636969181
3236,2020-06-08,Equatorial Guinea,1306,12,7.867871636969181
3237,2020-06-11,Equatorial Guinea,1306,12,7.867871636969181
3238,2020-06-14,Equatorial Guinea,1306,12,7.867871636969181
3239,2020-06-17,Equatorial Guinea,1664,32,8.11012689222978
3240,2020-06-20,Equatorial Guinea,1664,32,8.11012689222978
3241,2020-06-23,Equatorial Guinea,1664,32,8.11012689222978
3242,2020-06-26,Equatorial Guinea,2001,32,8.29454957758122
3243,2020-06-29,Equatorial Guinea,2001,32,8.29454957758122
3244,2020-07-02,Equatorial Guinea,3071,51,8.722905727508975
3245,2020-07-05,Equatorial Guinea,3071,51,8.722905727508975
3246,2020-07-08,Equatorial Guinea,3071,51,8.722905727508975
3247,2020-07-11,Equatorial Guinea,3071,51,8.722905727508975
3248,2020-01-22,Eritrea,0,0,0.0
3249,2020-01-25,Eritrea,0,0,0.0
3250,2020-01-28,Eritrea,0,0,0.0
3251,2020-01-31,Eritrea,0,0,0.0
3252,2020-02-03,Eritrea,0,0,0.0
3253,2020-02-06,Eritrea,0,0,0.0
3254,2020-02-09,Eritrea,0,0,0.0
3255,2020-02-12,Eritrea,0,0,0.0
3256,2020-02-15,Eritrea,0,0,0.0
3257,2020-02-18,Eritrea,0,0,0.0
3258,2020-02-21,Eritrea,0,0,0.0
3259,2020-02-24,Eritrea,0,0,0.0
3260,2020-02-27,Eritrea,0,0,0.0
3261,2020-03-01,Eritrea,0,0,0.0
3262,2020-03-04,Eritrea,0,0,0.0
3263,2020-03-07,Eritrea,0,0,0.0
3264,2020-03-10,Eritrea,0,0,0.0
3265,2020-03-13,Eritrea,0,0,0.0
3266,2020-03-16,Eritrea,0,0,0.0
3267,2020-03-19,Eritrea,0,0,0.0
3268,2020-03-22,Eritrea,1,0,0.881373587019543
3269,2020-03-25,Eritrea,4,0,2.0947125472611012
3270,2020-03-28,Eritrea,6,0,2.491779852644912
3271,2020-03-31,Eritrea,15,0,3.4023066454805946
3272,2020-04-03,Eritrea,22,0,3.7847057630994327
3273,2020-04-06,Eritrea,31,0,4.1273944292716545
3274,2020-04-09,Eritrea,33,0,4.1898842314256335
3275,2020-04-12,Eritrea,34,0,4.219723898031069
3276,2020-04-15,Eritrea,35,0,4.248699261236361
3277,2020-04-18,Eritrea,39,0,4.356873151729317
3278,2020-04-21,Eritrea,39,0,4.356873151729317
3279,2020-04-24,Eritrea,39,0,4.356873151729317
3280,2020-04-27,Eritrea,39,0,4.356873151729317
3281,2020-04-30,Eritrea,39,0,4.356873151729317
3282,2020-05-03,Eritrea,39,0,4.356873151729317
3283,2020-05-06,Eritrea,39,0,4.356873151729317
3284,2020-05-09,Eritrea,39,0,4.356873151729317
3285,2020-05-12,Eritrea,39,0,4.356873151729317
3286,2020-05-15,Eritrea,39,0,4.356873151729317
3287,2020-05-18,Eritrea,39,0,4.356873151729317
3288,2020-05-21,Eritrea,39,0,4.356873151729317
3289,2020-05-24,Eritrea,39,0,4.356873151729317
3290,2020-05-27,Eritrea,39,0,4.356873151729317
3291,2020-05-30,Eritrea,39,0,4.356873151729317
3292,2020-06-02,Eritrea,39,0,4.356873151729317
3293,2020-06-05,Eritrea,39,0,4.356873151729317
3294,2020-06-08,Eritrea,39,0,4.356873151729317
3295,2020-06-11,Eritrea,41,0,4.406867935097715
3296,2020-06-14,Eritrea,96,0,5.25752249766017
3297,2020-06-17,Eritrea,131,0,5.568359071358394
3298,2020-06-20,Eritrea,143,0,5.656004036132364
3299,2020-06-23,Eritrea,143,0,5.656004036132364
3300,2020-06-26,Eritrea,167,0,5.811149956963883
3301,2020-06-29,Eritrea,191,0,5.945427461418456
3302,2020-07-02,Eritrea,215,0,6.06379061697256
3303,2020-07-05,Eritrea,215,0,6.06379061697256
3304,2020-07-08,Eritrea,215,0,6.06379061697256
3305,2020-07-11,Eritrea,232,0,6.139889196962028
3306,2020-01-22,Estonia,0,0,0.0
3307,2020-01-25,Estonia,0,0,0.0
3308,2020-01-28,Estonia,0,0,0.0
3309,2020-01-31,Estonia,0,0,0.0
3310,2020-02-03,Estonia,0,0,0.0
3311,2020-02-06,Estonia,0,0,0.0
3312,2020-02-09,Estonia,0,0,0.0
3313,2020-02-12,Estonia,0,0,0.0
3314,2020-02-15,Estonia,0,0,0.0
3315,2020-02-18,Estonia,0,0,0.0
3316,2020-02-21,Estonia,0,0,0.0
3317,2020-02-24,Estonia,0,0,0.0
3318,2020-02-27,Estonia,1,0,0.881373587019543
3319,2020-03-01,Estonia,1,0,0.881373587019543
3320,2020-03-04,Estonia,2,0,1.4436354751788103
3321,2020-03-07,Estonia,10,0,2.99822295029797
3322,2020-03-10,Estonia,12,0,3.179785437699879
3323,2020-03-13,Estonia,79,0,5.062635088303318
3324,2020-03-16,Estonia,205,0,6.016163108485247
3325,2020-03-19,Estonia,267,0,6.280399345794137
3326,2020-03-22,Estonia,326,0,6.480046914283891
3327,2020-03-25,Estonia,404,1,6.694563590230153
3328,2020-03-28,Estonia,645,1,7.162398098280601
3329,2020-03-31,Estonia,745,4,7.306531849369361
3330,2020-04-03,Estonia,961,12,7.56112186023323
3331,2020-04-06,Estonia,1108,19,7.703459251505893
3332,2020-04-09,Estonia,1207,24,7.7890405732606665
3333,2020-04-12,Estonia,1309,25,7.870166092371635
3334,2020-04-15,Estonia,1400,35,7.937374823714292
3335,2020-04-18,Estonia,1512,38,8.014335846653847
3336,2020-04-21,Estonia,1552,43,8.040446985093347
3337,2020-04-24,Estonia,1605,46,8.074026313172794
3338,2020-04-27,Estonia,1647,50,8.099858002899769
3339,2020-04-30,Estonia,1689,52,8.125039185003363
3340,2020-05-03,Estonia,1700,55,8.131530797109432
3341,2020-05-06,Estonia,1713,55,8.139148764081247
3342,2020-05-09,Estonia,1733,60,8.150756553517613
3343,2020-05-12,Estonia,1746,61,8.158229998966597
3344,2020-05-15,Estonia,1766,63,8.169619641884008
3345,2020-05-18,Estonia,1784,64,8.179760572250636
3346,2020-05-21,Estonia,1800,64,8.188689201604687
3347,2020-05-24,Estonia,1823,64,8.201386030464375
3348,2020-05-27,Estonia,1840,66,8.210668105005123
3349,2020-05-30,Estonia,1865,67,8.224163584513594
3350,2020-06-02,Estonia,1870,68,8.226840961900463
3351,2020-06-05,Estonia,1910,69,8.248005770129437
3352,2020-06-08,Estonia,1940,69,8.263590499043074
3353,2020-06-11,Estonia,1965,69,8.276394769609592
3354,2020-06-14,Estonia,1973,69,8.280457750804851
3355,2020-06-17,Estonia,1977,69,8.282483067693239
3356,2020-06-20,Estonia,1981,69,8.28450429096313
3357,2020-06-23,Estonia,1982,69,8.285008959090245
3358,2020-06-26,Estonia,1986,69,8.287025088549331
3359,2020-06-29,Estonia,1987,69,8.287528486432247
3360,2020-07-02,Estonia,1990,69,8.289037161408196
3361,2020-07-05,Estonia,1993,69,8.290543563712541
3362,2020-07-08,Estonia,2003,69,8.295548578538678
3363,2020-07-11,Estonia,2014,69,8.30102531547255
3364,2020-01-22,Eswatini,0,0,0.0
3365,2020-01-25,Eswatini,0,0,0.0
3366,2020-01-28,Eswatini,0,0,0.0
3367,2020-01-31,Eswatini,0,0,0.0
3368,2020-02-03,Eswatini,0,0,0.0
3369,2020-02-06,Eswatini,0,0,0.0
3370,2020-02-09,Eswatini,0,0,0.0
3371,2020-02-12,Eswatini,0,0,0.0
3372,2020-02-15,Eswatini,0,0,0.0
3373,2020-02-18,Eswatini,0,0,0.0
3374,2020-02-21,Eswatini,0,0,0.0
3375,2020-02-24,Eswatini,0,0,0.0
3376,2020-02-27,Eswatini,0,0,0.0
3377,2020-03-01,Eswatini,0,0,0.0
3378,2020-03-04,Eswatini,0,0,0.0
3379,2020-03-07,Eswatini,0,0,0.0
3380,2020-03-10,Eswatini,0,0,0.0
3381,2020-03-13,Eswatini,0,0,0.0
3382,2020-03-16,Eswatini,1,0,0.881373587019543
3383,2020-03-19,Eswatini,1,0,0.881373587019543
3384,2020-03-22,Eswatini,4,0,2.0947125472611012
3385,2020-03-25,Eswatini,4,0,2.0947125472611012
3386,2020-03-28,Eswatini,9,0,2.8934439858858716
3387,2020-03-31,Eswatini,9,0,2.8934439858858716
3388,2020-04-03,Eswatini,9,0,2.8934439858858716
3389,2020-04-06,Eswatini,10,0,2.99822295029797
3390,2020-04-09,Eswatini,12,0,3.179785437699879
3391,2020-04-12,Eswatini,14,0,3.3334775868839928
3392,2020-04-15,Eswatini,15,0,3.4023066454805946
3393,2020-04-18,Eswatini,22,1,3.7847057630994327
3394,2020-04-21,Eswatini,31,1,4.1273944292716545
3395,2020-04-24,Eswatini,36,1,4.276858964458208
3396,2020-04-27,Eswatini,65,1,4.867593616801989
3397,2020-04-30,Eswatini,100,1,5.298342365610589
3398,2020-05-03,Eswatini,112,1,5.411665981106207
3399,2020-05-06,Eswatini,123,2,5.505348060078276
3400,2020-05-09,Eswatini,163,2,5.786906790696059
3401,2020-05-12,Eswatini,184,2,5.908090322302643
3402,2020-05-15,Eswatini,190,2,5.940178177856251
3403,2020-05-18,Eswatini,205,2,6.016163108485247
3404,2020-05-21,Eswatini,220,2,6.086779892161543
3405,2020-05-24,Eswatini,250,2,6.214612098398192
3406,2020-05-27,Eswatini,272,2,6.298952625947812
3407,2020-05-30,Eswatini,283,2,6.338597199715868
3408,2020-06-02,Eswatini,294,3,6.3767298401994665
3409,2020-06-05,Eswatini,305,3,6.413461644606134
3410,2020-06-08,Eswatini,340,3,6.522094960792895
3411,2020-06-11,Eswatini,449,3,6.800171308373107
3412,2020-06-14,Eswatini,490,4,6.887553612895811
3413,2020-06-17,Eswatini,563,4,7.026427597419366
3414,2020-06-20,Eswatini,627,5,7.134094357115837
3415,2020-06-23,Eswatini,674,7,7.206377841798031
3416,2020-06-26,Eswatini,728,8,7.283448700468651
3417,2020-06-29,Eswatini,795,11,7.371489690768016
3418,2020-07-02,Eswatini,873,11,7.465083064427843
3419,2020-07-05,Eswatini,988,13,7.588830134417469
3420,2020-07-08,Eswatini,1138,14,7.730174988289799
3421,2020-07-11,Eswatini,1311,18,7.871692809780613
3422,2020-01-22,Ethiopia,0,0,0.0
3423,2020-01-25,Ethiopia,0,0,0.0
3424,2020-01-28,Ethiopia,0,0,0.0
3425,2020-01-31,Ethiopia,0,0,0.0
3426,2020-02-03,Ethiopia,0,0,0.0
3427,2020-02-06,Ethiopia,0,0,0.0
3428,2020-02-09,Ethiopia,0,0,0.0
3429,2020-02-12,Ethiopia,0,0,0.0
3430,2020-02-15,Ethiopia,0,0,0.0
3431,2020-02-18,Ethiopia,0,0,0.0
3432,2020-02-21,Ethiopia,0,0,0.0
3433,2020-02-24,Ethiopia,0,0,0.0
3434,2020-02-27,Ethiopia,0,0,0.0
3435,2020-03-01,Ethiopia,0,0,0.0
3436,2020-03-04,Ethiopia,0,0,0.0
3437,2020-03-07,Ethiopia,0,0,0.0
3438,2020-03-10,Ethiopia,0,0,0.0
3439,2020-03-13,Ethiopia,1,0,0.881373587019543
3440,2020-03-16,Ethiopia,5,0,2.3124383412727525
3441,2020-03-19,Ethiopia,6,0,2.491779852644912
3442,2020-03-22,Ethiopia,11,0,3.093102195050827
3443,2020-03-25,Ethiopia,12,0,3.179785437699879
3444,2020-03-28,Ethiopia,16,0,3.466711037884725
3445,2020-03-31,Ethiopia,26,0,3.9516133360820653
3446,2020-04-03,Ethiopia,35,0,4.248699261236361
3447,2020-04-06,Ethiopia,44,2,4.477465921704087
3448,2020-04-09,Ethiopia,56,2,4.718578581151767
3449,2020-04-12,Ethiopia,71,3,4.9558766472470746
3450,2020-04-15,Ethiopia,85,3,5.135833037330569
3451,2020-04-18,Ethiopia,105,3,5.347130205683185
3452,2020-04-21,Ethiopia,114,3,5.429364865087601
3453,2020-04-24,Ethiopia,117,3,5.455339377696201
3454,2020-04-27,Ethiopia,124,3,5.5134450048735575
3455,2020-04-30,Ethiopia,131,3,5.568359071358394
3456,2020-05-03,Ethiopia,135,3,5.598435676137257
3457,2020-05-06,Ethiopia,162,4,5.780753041643107
3458,2020-05-09,Ethiopia,210,5,6.04026038016345
3459,2020-05-12,Ethiopia,261,5,6.25767125780269
3460,2020-05-15,Ethiopia,287,5,6.3526324314281855
3461,2020-05-18,Ethiopia,352,5,6.5567803738430515
3462,2020-05-21,Ethiopia,399,5,6.682110167788005
3463,2020-05-24,Ethiopia,582,5,7.059618366354594
3464,2020-05-27,Ethiopia,731,6,7.2875611081579095
3465,2020-05-30,Ethiopia,1063,8,7.6619977801468275
3466,2020-06-02,Ethiopia,1344,14,7.896552840044726
3467,2020-06-05,Ethiopia,1805,19,8.191463128060521
3468,2020-06-08,Ethiopia,2156,27,8.369157166371515
3469,2020-06-11,Ethiopia,2670,40,8.582980967022763
3470,2020-06-14,Ethiopia,3345,57,8.808369175465597
3471,2020-06-17,Ethiopia,3759,63,8.925055441816873
3472,2020-06-20,Ethiopia,4469,72,9.098067142010946
3473,2020-06-23,Ethiopia,4848,75,9.179468718945989
3474,2020-06-26,Ethiopia,5425,89,9.291920367463158
3475,2020-06-29,Ethiopia,5846,103,9.366660133546272
3476,2020-07-02,Ethiopia,5846,103,9.366660133546272
3477,2020-07-05,Ethiopia,5846,103,9.366660133546272
3478,2020-07-08,Ethiopia,6774,120,9.51399421938582
3479,2020-07-11,Ethiopia,7402,124,9.602652698068956
3480,2020-01-22,Fiji,0,0,0.0
3481,2020-01-25,Fiji,0,0,0.0
3482,2020-01-28,Fiji,0,0,0.0
3483,2020-01-31,Fiji,0,0,0.0
3484,2020-02-03,Fiji,0,0,0.0
3485,2020-02-06,Fiji,0,0,0.0
3486,2020-02-09,Fiji,0,0,0.0
3487,2020-02-12,Fiji,0,0,0.0
3488,2020-02-15,Fiji,0,0,0.0
3489,2020-02-18,Fiji,0,0,0.0
3490,2020-02-21,Fiji,0,0,0.0
3491,2020-02-24,Fiji,0,0,0.0
3492,2020-02-27,Fiji,0,0,0.0
3493,2020-03-01,Fiji,0,0,0.0
3494,2020-03-04,Fiji,0,0,0.0
3495,2020-03-07,Fiji,0,0,0.0
3496,2020-03-10,Fiji,0,0,0.0
3497,2020-03-13,Fiji,0,0,0.0
3498,2020-03-16,Fiji,0,0,0.0
3499,2020-03-19,Fiji,1,0,0.881373587019543
3500,2020-03-22,Fiji,2,0,1.4436354751788103
3501,2020-03-25,Fiji,5,0,2.3124383412727525
3502,2020-03-28,Fiji,5,0,2.3124383412727525
3503,2020-03-31,Fiji,5,0,2.3124383412727525
3504,2020-04-03,Fiji,7,0,2.644120761058629
3505,2020-04-06,Fiji,14,0,3.3334775868839928
3506,2020-04-09,Fiji,15,0,3.4023066454805946
3507,2020-04-12,Fiji,16,0,3.466711037884725
3508,2020-04-15,Fiji,16,0,3.466711037884725
3509,2020-04-18,Fiji,17,0,3.5272244561999657
3510,2020-04-21,Fiji,18,0,3.584289651861328
3511,2020-04-24,Fiji,18,0,3.584289651861328
3512,2020-04-27,Fiji,18,0,3.584289651861328
3513,2020-04-30,Fiji,18,0,3.584289651861328
3514,2020-05-03,Fiji,18,0,3.584289651861328
3515,2020-05-06,Fiji,18,0,3.584289651861328
3516,2020-05-09,Fiji,18,0,3.584289651861328
3517,2020-05-12,Fiji,18,0,3.584289651861328
3518,2020-05-15,Fiji,18,0,3.584289651861328
3519,2020-05-18,Fiji,18,0,3.584289651861328
3520,2020-05-21,Fiji,18,0,3.584289651861328
3521,2020-05-24,Fiji,18,0,3.584289651861328
3522,2020-05-27,Fiji,18,0,3.584289651861328
3523,2020-05-30,Fiji,18,0,3.584289651861328
3524,2020-06-02,Fiji,18,0,3.584289651861328
3525,2020-06-05,Fiji,18,0,3.584289651861328
3526,2020-06-08,Fiji,18,0,3.584289651861328
3527,2020-06-11,Fiji,18,0,3.584289651861328
3528,2020-06-14,Fiji,18,0,3.584289651861328
3529,2020-06-17,Fiji,18,0,3.584289651861328
3530,2020-06-20,Fiji,18,0,3.584289651861328
3531,2020-06-23,Fiji,18,0,3.584289651861328
3532,2020-06-26,Fiji,18,0,3.584289651861328
3533,2020-06-29,Fiji,18,0,3.584289651861328
3534,2020-07-02,Fiji,18,0,3.584289651861328
3535,2020-07-05,Fiji,19,0,3.6382779622295387
3536,2020-07-08,Fiji,21,0,3.7382360302615427
3537,2020-07-11,Fiji,26,0,3.9516133360820653
3538,2020-01-22,Finland,0,0,0.0
3539,2020-01-25,Finland,0,0,0.0
3540,2020-01-28,Finland,0,0,0.0
3541,2020-01-31,Finland,1,0,0.881373587019543
3542,2020-02-03,Finland,1,0,0.881373587019543
3543,2020-02-06,Finland,1,0,0.881373587019543
3544,2020-02-09,Finland,1,0,0.881373587019543
3545,2020-02-12,Finland,1,0,0.881373587019543
3546,2020-02-15,Finland,1,0,0.881373587019543
3547,2020-02-18,Finland,1,0,0.881373587019543
3548,2020-02-21,Finland,1,0,0.881373587019543
3549,2020-02-24,Finland,1,0,0.881373587019543
3550,2020-02-27,Finland,2,0,1.4436354751788103
3551,2020-03-01,Finland,6,0,2.491779852644912
3552,2020-03-04,Finland,6,0,2.491779852644912
3553,2020-03-07,Finland,15,0,3.4023066454805946
3554,2020-03-10,Finland,40,0,4.382182848065498
3555,2020-03-13,Finland,155,0,5.736582703144037
3556,2020-03-16,Finland,277,0,6.3171679449518505
3557,2020-03-19,Finland,400,0,6.684613290164266
3558,2020-03-22,Finland,626,1,7.132498189616338
3559,2020-03-25,Finland,880,3,7.473069410862619
3560,2020-03-28,Finland,1167,9,7.755338996415009
3561,2020-03-31,Finland,1418,17,7.950150011985319
3562,2020-04-03,Finland,1615,20,8.080237512067315
3563,2020-04-06,Finland,2176,27,8.378390841334353
3564,2020-04-09,Finland,2605,42,8.55833517158783
3565,2020-04-12,Finland,2974,56,8.690810335845637
3566,2020-04-15,Finland,3237,72,8.775549458345319
3567,2020-04-18,Finland,3681,90,8.904086932389475
3568,2020-04-21,Finland,4014,141,8.990690725432424
3569,2020-04-24,Finland,4395,177,9.081370003621844
3570,2020-04-27,Finland,4695,193,9.147400583543764
3571,2020-04-30,Finland,4995,211,9.209339881662629
3572,2020-05-03,Finland,5254,230,9.25989215986192
3573,2020-05-06,Finland,5573,252,9.318835976178852
3574,2020-05-09,Finland,5880,265,9.372459228683402
3575,2020-05-12,Finland,6003,275,9.393161810749293
3576,2020-05-15,Finland,6228,293,9.429957719959129
3577,2020-05-18,Finland,6380,300,9.454070563040624
3578,2020-05-21,Finland,6493,306,9.471627138998358
3579,2020-05-24,Finland,6579,307,9.48478522342185
3580,2020-05-27,Finland,6692,313,9.501815248249152
3581,2020-05-30,Finland,6826,316,9.521641315392063
3582,2020-06-02,Finland,6887,320,9.530538041375484
3583,2020-06-05,Finland,6941,322,9.538348321088675
3584,2020-06-08,Finland,7001,323,9.546955460637726
3585,2020-06-11,Finland,7064,325,9.555913927853751
3586,2020-06-14,Finland,7104,326,9.561560470185702
3587,2020-06-17,Finland,7117,326,9.563388752794886
3588,2020-06-20,Finland,7142,326,9.566895313615515
3589,2020-06-23,Finland,7155,327,9.56871387743388
3590,2020-06-26,Finland,7191,328,9.57373270849705
3591,2020-06-29,Finland,7209,328,9.57623270977502
3592,2020-07-02,Finland,7241,328,9.58066178271684
3593,2020-07-05,Finland,7253,329,9.582317640675667
3594,2020-07-08,Finland,7265,329,9.583970761300952
3595,2020-07-11,Finland,7291,329,9.587543175069277
3596,2020-01-22,France,0,0,0.0
3597,2020-01-25,France,3,0,1.8184464592320668
3598,2020-01-28,France,4,0,2.0947125472611012
3599,2020-01-31,France,5,0,2.3124383412727525
3600,2020-02-03,France,6,0,2.491779852644912
3601,2020-02-06,France,6,0,2.491779852644912
3602,2020-02-09,France,11,0,3.093102195050827
3603,2020-02-12,France,11,0,3.093102195050827
3604,2020-02-15,France,12,1,3.179785437699879
3605,2020-02-18,France,12,1,3.179785437699879
3606,2020-02-21,France,12,1,3.179785437699879
3607,2020-02-24,France,12,1,3.179785437699879
3608,2020-02-27,France,38,2,4.330906425536431
3609,2020-03-01,France,130,2,5.560696423586702
3610,2020-03-04,France,288,4,6.356110674764055
3611,2020-03-07,France,959,11,7.559038527276658
3612,2020-03-10,France,1794,33,8.185350300856157
3613,2020-03-13,France,3681,79,8.904086932389475
3614,2020-03-16,France,6683,149,9.500469453668554
3615,2020-03-19,France,10970,244,9.996066735906654
3616,2020-03-22,France,16243,676,10.388564507226903
3617,2020-03-25,France,25600,1333,10.84349481140907
3618,2020-03-28,France,38105,2317,11.24124796683234
3619,2020-03-31,France,52827,3532,11.567924883278417
3620,2020-04-03,France,65202,6520,11.778392602909657
3621,2020-04-06,France,75343,8926,11.922953480542244
3622,2020-04-09,France,87366,12228,12.071008650531658
3623,2020-04-12,France,121712,14412,12.402560057813904
3624,2020-04-15,France,133585,17169,12.495640438906175
3625,2020-04-18,France,148086,19325,12.59869564563644
3626,2020-04-21,France,158168,20798,12.664560218824654
3627,2020-04-24,France,159952,22248,12.675776229776679
3628,2020-04-27,France,165963,23296,12.71266733149742
3629,2020-04-30,France,167299,24379,12.720685090239616
3630,2020-05-03,France,168925,24900,12.730357288989081
3631,2020-05-06,France,174224,25812,12.761244287154023
3632,2020-05-09,France,176782,26313,12.775819794615888
3633,2020-05-12,France,178349,26994,12.784644764386503
3634,2020-05-15,France,179630,27532,12.791801639330574
3635,2020-05-18,France,180051,28242,12.79414260364203
3636,2020-05-21,France,181951,28218,12.804639879608088
3637,2020-05-24,France,182709,28370,12.808797182803989
3638,2020-05-27,France,183038,28599,12.810596241107856
3639,2020-05-30,France,188752,28774,12.841336443648586
3640,2020-06-02,France,188582,28943,12.84043538510894
3641,2020-06-05,France,190312,29114,12.84956729019195
3642,2020-06-08,France,191445,29212,12.855503020651668
3643,2020-06-11,France,192819,29349,12.862654384587588
3644,2020-06-14,France,194479,29410,12.871226647626434
